PERMNO,date,PRC
25419,20071011,90.24000
25419,20071012,89.27000
25419,20071015,88.93000
25419,20071016,89.42000
25419,20071017,90.05000
25419,20071018,88.42000
25419,20071019,86.14000
25419,20071022,87.99000
25419,20071023,83.74000
25419,20071024,84.72000
25419,20071025,83.95000
25419,20071026,83.57000
25419,20071029,83.92000
25419,20071030,81.76000
25419,20071031,79.18000
25419,20071101,77.76500
25419,20071102,79.13000
25419,20071105,77.64000
25419,20071106,77.01000
25419,20071107,75.10000
25419,20071108,73.86000
25419,20071109,75.44000
25419,20071112,78.64000
25419,20071113,80.04000
25419,20071114,80.15000
25419,20071115,78.35000
25419,20071116,76.16000
25419,20071119,75.92000
25419,20071120,74.70000
25419,20071121,76.03000
25419,20071123,77.88000
25419,20071126,75.55000
25419,20071127,77.65000
25419,20071128,79.64000
25419,20071129,79.35000
25419,20071130,80.96000
25419,20071203,80.80000
25419,20071204,81.25000
25419,20071205,83.42000
25419,20071206,85.66000
25419,20071207,85.78000
25419,20071210,88.54000
25419,20071211,83.24000
25419,20071212,83.98000
25419,20071213,83.44000
25419,20071214,81.29000
25419,20071217,80.42000
25419,20071218,81.47000
25419,20071219,80.61000
25419,20071220,81.55000
25419,20071221,82.57000
25419,20071224,83.46000
25419,20071226,83.23000
25419,20071227,81.48000
25419,20071228,80.79000
25419,20071231,81.63000
25419,20080102,79.88000
25419,20080103,79.12000
25419,20080104,75.64000
25419,20080107,76.15000
25419,20080108,74.65000
25419,20080109,73.92000
25419,20080110,74.85000
25419,20080111,73.54000
25419,20080114,72.75000
25419,20080115,70.87000
25419,20080116,70.40000
25419,20080117,69.80000
25419,20080118,71.53000
25419,20080122,74.49000
25419,20080123,81.01000
25419,20080124,78.89000
25419,20080125,77.78000
25419,20080128,79.99000
25419,20080129,82.49000
25419,20080130,82.25000
25419,20080131,85.29000
25419,20080201,85.72000
25419,20080204,81.59000
25419,20080205,90.00000
25419,20080206,90.49000
25419,20080207,91.39000
25419,20080208,89.03000
25419,20080211,89.18000
25419,20080212,91.34000
25419,20080213,91.68000
25419,20080214,89.58000
25419,20080215,88.49000
25419,20080219,88.49000
25419,20080220,88.82000
25419,20080221,89.37000
25419,20080222,88.72000
25419,20080225,88.90000
25419,20080226,91.53000
25419,20080227,93.90000
25419,20080228,90.38000
25419,20080229,84.37000
25419,20080303,87.85000
25419,20080304,87.87000
25419,20080305,84.34000
25419,20080306,82.38000
25419,20080307,83.74000
25419,20080310,82.26000
25419,20080311,85.05000
25419,20080312,85.10000
25419,20080313,84.98000
25419,20080314,82.93000
25419,20080317,80.92000
25419,20080318,85.47000
25419,20080319,85.45000
25419,20080320,88.75000
25419,20080324,88.38000
25419,20080325,87.67000
25419,20080326,86.25000
25419,20080327,85.49000
25419,20080328,85.40000
25419,20080331,86.78000
25419,20080401,91.28000
25419,20080402,91.32000
25419,20080403,91.56000
25419,20080404,91.21000
25419,20080407,89.90000
25419,20080408,89.49000
25419,20080409,87.05000
25419,20080410,85.21000
25419,20080411,82.73000
25419,20080414,81.14000
25419,20080415,80.17000
25419,20080416,80.87000
25419,20080417,81.44000
25419,20080418,82.01000
